Unnamed: 0,index,smiles,length,inchikey,name,groups,withdrawn_class,source
264,264,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.[Na+],159,YVOFSHPIJOYKSH-NLYBMVFSSA-M,rifamycin sodium,approved,0,['ChEMBL']
5597,5597,OC1OC[C@@H](O)[C@H](O)[C@H]1O,29,SRBFZHDQGSBBOR-IOVATXLUSA-N,xylose,withdrawn,1,['ChEMBL']
4168,4168,c1cc(ccc1N)S(=O)(=O)Nc2ccc(Cl)nn2,45,XOXHILFPRYWFOD-UHFFFAOYSA-N,sulfachlorpyridazine,US Previously Marketed,1,['NCATS']
818,818,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],100,VLARUOGDXDTHEH-UHFFFAOYSA-L,cromolyn sodium,approved,0,['ChEMBL']
435,435,CCN1C[C@@]2(CC[C@@]([H])([C@@]34[C@]2([H])C[C@@]([H])([C@]31[H])[C@]5(C[C@@]([H])([C@@]6([H])C[C@]4([H])[C@@]5([C@@]6([H])OC)O)OC)O)OC)OC(=O)c7ccccc7N=C(C)O,130,NWBWCXBPKTTZNQ-AXKRHBFASA-N,lappaconitine,Possibly Marketed Outside US,0,['NCATS']
3643,3643,C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl.[Na+],51,CWCSCNSKBSCYCS-UHFFFAOYSA-M,ethacrynate sodium,approved,0,['ChEMBL']
5573,5573,C(#CI)COc1cc(c(cc1Cl)Cl)Cl,30,CTETYYAZBPJBHE-UHFFFAOYSA-N,haloprogin,US Approved OTC,0,['NCATS']
2301,2301,CN1CC(C2=C/C(=N/NC(=N)[O-])/C(=O)C=C21)O.c1ccc(c(c1)C(=O)O)O.[Na+],67,CELKBRMLNUNCIP-UHFFFAOYSA-M,carbazochrome salicylate,US Previously Marketed,1,['NCATS']
6197,6197,[Cl-].[OH-].[Zr+2],18,BLKLTTCUAPDQEG-UHFFFAOYSA-L,zirconium chloride hydroxide,Discontinued,1,['NCATS']
2742,2742,CC[C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4([H])[C@@]3([H])CC[C@@]21C)O,61,ZDHCJEIGTNNEMY-XGXHKTLJSA-N,norethandrolone,US Previously Marketed,1,['NCATS']
4819,4819,C[C@]([H])([C@]([H])(c1ccccc1)O)N(C)C.Cl,39,FMCGSUUBYTWNDP-MWLCHTKSSA-N,"methylephedrine hydrochloride, (+)-",Possibly Marketed Outside US,0,['NCATS']
3819,3819,CNc1ccc(/C(/[H])=C(\[H])/c2ccc(nc2)OCCOCCOCCF)cc1,49,YNDIAUKFXKEXSV-UHFFFAOYSA-N,florbetapir f-18,US Approved Rx,0,['NCATS']
4006,4006,C/C(=C(/[H])\c1ccccc1)/C(/[H])=C\2/C(=O)N(CC(=O)O)C(=S)S2,47,CHNUOJQWGUIOLD-UHFFFAOYSA-N,epalrestat,Possibly Marketed Outside US,0,['NCATS']
5004,5004,O=c1[n-]cnc2[nH]ncc12.[Na+],37,PTJRZVJXXNYNLN-UHFFFAOYSA-M,allopurinol sodium,approved,0,['ChEMBL']
3221,3221,CCCCCCCCCCOc1cc2c(cc1OCC)[nH]cc(c2=O)C(=O)OCC,56,JHAYEQICABJSTP-UHFFFAOYSA-N,decoquinate,Possibly Marketed Outside US,0,['NCATS']
743,743,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],103,GTGQRSIMEUWHPA-ZBJAFUORSA-M,mezlocillin sodium,withdrawn,1,['ChEMBL']
5634,5634,CCCCCCCCCCCCNCCNCCNCC(=O)O.Cl,29,FSKNXCHJIFBRBT-UHFFFAOYSA-N,dodicin hydrochloride,Possibly Marketed Outside US,0,['NCATS']
3939,3939,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC=C(C=C3)O,47,RFRXIWQYSOIBDI-UHFFFAOYSA-N,benzarone,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4141,4141,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,45,SEBMTIQKRHYNIT-UHFFFAOYSA-N,azatadine,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
5456,5456,[Ce+3].[Ce+3].[O-2].[O-2].[O-2],31,DRVWBEJJZZTIGJ-UHFFFAOYSA-N,cerous oxide,US Previously Marketed,1,['NCATS']
4206,4206,c1ccc(c(c1)C(=O)O)Nc2cc(ccc2C(=O)O)Cl,45,UGDPYGKWIHHBMB-UHFFFAOYSA-N,lobenzarit,Possibly Marketed Outside US,0,['NCATS']
1770,1770,CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=NCC(=O)[O-])O.[Na+],76,BTGNGJJLZOIYID-UHFFFAOYSA-M,sivelestat sodium anhydrous,Possibly Marketed Outside US,0,['NCATS']
3445,3445,CN(C)c1ccc2c(c1)[s+]c3cc(ccc3n2)N.[Cl-],53,HMYISFASHDWPMO-UHFFFAOYSA-O,azure a,US Previously Marketed,1,['NCATS']
748,748,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,103,MMMVNAGRWOJNMW-FJBFXRHMSA-N,nintedanib esylate,approved,0,['ChEMBL']
4532,4532,CN(C)S(=O)(=O)c1ccc(cc1)OP(=S)(OC)OC,42,JISACBWYRJHSMG-UHFFFAOYSA-N,famphur,Possibly Marketed Outside US,0,['NCATS']
3811,3811,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,49,XWIHRGFIPXWGEF-UHFFFAOYSA-N,propafenone hydrochloride,approved,0,['ChEMBL']
1363,1363,CCCCOc1ccc(cc1)C[N+]2(C)[C@]3([H])CC[C@@]2([H])C[C@]([H])(C3)OC(=O)[C@]([H])(CO)c4ccccc4,84,ALVDDLOWVXJXCD-OTSXCXJCSA-N,butropium,Possibly Marketed Outside US,0,['NCATS']
3072,3072,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I.[Na+],57,UKIYDXCFKFLIMU-UHFFFAOYSA-M,metrizoate sodium,withdrawn,1,['ChEMBL']
6280,6280,C1CC(=NC1C(=O)O)O,17,ODHCTXKNWHHXJC-UHFFFAOYSA-N,pyrrolidone carboxylic acid,Possibly Marketed Outside US,0,['NCATS']
2237,2237,C[C@@]12CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]3([H])[C@]2([H])CC[C@]1([H])OS(=O)(=O)O,68,SKZMVWBZTQNCKW-IZPLOLCNSA-N,nandrolone hydrogen sulfate,US Previously Marketed,1,['NCATS']
6496,6496,C(CN)N.I.I,8,IWNWLPUNKAYUAW-UHFFFAOYSA-N,ethylenediamine dihydriodide,US Approved Rx,0,['NCATS']
578,578,CN1CC[C@@]23C=C[C@@]([H])(C[C@]2([H])Oc4c(ccc(C1)c43)OC)OC(=O)c5ccccc5.C([C@]([H])([C@]([H])([C@@]([H])([C@]([H])(C(=O)O)O)O)O)O)O,114,JKVNJTYHRABHIY-WXVUKLJWSA-N,galantamine benzoate gluconate,US Approved Rx,0,['NCATS']
1366,1366,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.Cl,83,OICFWWJHIMKBCD-VALQNVSPSA-N,levocabastine hydrochloride,withdrawn,1,"['ChEMBL', 'NCATS']"
5566,5566,[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4],30,LCKIEQZJEYYRIY-UHFFFAOYSA-N,titanium tetrachloride,US Approved Rx,0,['NCATS']
3651,3651,CC1(C)C(=C(C(=O)O1)OCC2CC2)c3ccc(cc3)S(=O)(=O)C,51,FULAPETWGIGNMT-UHFFFAOYSA-N,firocoxib,Possibly Marketed Outside US,0,['NCATS']
6003,6003,[Mn+2].OP(=O)([O-])[O-],23,CPSYWNLKRDURMG-UHFFFAOYSA-L,"manganese phosphate, dibasic",US Approved Rx,0,['NCATS']
4135,4135,CCOc1ccc(nn1)NS(=O)(=O)c2ccc(cc2)N,46,FFJIWWBSBCOKLS-UHFFFAOYSA-N,sulfaethoxypyridazine,Possibly Marketed Outside US,0,['NCATS']
2147,2147,CC(C)c1cc2CC[C@]3([H])[C@](C)(CCC[C@@]3(C)C(=O)O)c2cc1S(=O)(=O)O,70,IWCWQNVIUXZOMJ-MISYRCLQSA-N,ecabet,Possibly Marketed Outside US,0,['NCATS']
5939,5939,[Cl-].[Cl-].[Cl-].[In+3],24,PSCMQHVBLHHWTO-UHFFFAOYSA-K,indium chloride,Possibly Marketed Outside US,0,['NCATS']
5962,5962,CCCCCCCCCCCC(=O)OCC(C)O,23,BHIZVZJETFVJMJ-UHFFFAOYSA-N,propylene glycol 1-laurate,US Previously Marketed,1,['NCATS']
1848,1848,Cc1cc(c2c3c1c(cc4c3-c5c(c(cc(c5C(=O)C4(C)C)O)O)C2=O)O)O,75,ABLACSIRCKEUOB-UHFFFAOYSA-N,heliomycin,Possibly Marketed Outside US,0,['NCATS']
5885,5885,C1CCC2(CC1)OCC(O2)CN=C(N)N,24,HPBNRIOWIXYZFK-UHFFFAOYSA-N,guanadrel,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
6252,6252,c1ccc(cc1)OCCO,18,QCDWFXQBSFUVSP-UHFFFAOYSA-N,phenoxyethanol,Possibly Marketed Outside US,0,['NCATS']
4157,4157,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)O,45,HXSKWEQQPCKYIF-UHFFFAOYSA-N,theophylline glycinate,withdrawn,1,['ChEMBL']
186,186,c1ccc(cc1)C[C@@]2([H])C(=N[C@@]([H])(CCC(=N)O)C(=N[C@@]([H])(CC(=N)O)C(=N[C@@]([H])(CSSCCC(=N[C@@]([H])(Cc3ccc(cc3)O)C(=N2)O)O)C(=O)N4CCC[C@@]4([H])C(=N[C@]([H])(CCCNC(=N)N)C(=NCC(=N)O)O)O)O)O)O.CC(=O)O,178,MLSVJHOYXJGGTR-IFHOVBQLSA-N,desmopressin acetate anhydrous,US Approved Rx,0,['NCATS']
6144,6144,c1cc(cnc1)C(=O)O,20,PVNIIMVLHYAWGP-UHFFFAOYSA-N,niacin,US Approved Rx,0,['NCATS']
2633,2633,C=C/C(/[H])=C(/[H])\CC1=C(C)[C@]([H])(CC1=O)OC(=O)[C@]2([H])[C@@]([H])(C=C(C)C)C2(C)C,63,ROVGZAWFACYCSP-NEWSRXKRSA-N,pyrethrin i,Possibly Marketed Outside US,0,['NCATS']
2506,2506,Cc1ccnc(c1)N=C(C(C)c2cccc(c2)C(=O)c3ccccc3)O.Cl,65,ASFKKFRSMGBFRO-UHFFFAOYSA-N,piketoprofen hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4639,4639,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,40,UEQUQVLFIPOEMF-UHFFFAOYSA-N,mianserin,withdrawn,1,['WITHDRAWN']
355,355,c1cc(c(cc1C[C@]([H])(C(=O)O)OC(=O)/C(/[H])=C(\[H])/c2ccc(c3c2[C@@]([H])([C@@]([H])(c4ccc(c(c4)O)O)O3)C(=O)O[C@]([H])(Cc5ccc(c(c5)O)O)C(=O)O)O)O)O,140,SNKFFCBZYFGCQN-MZBUKOFNSA-N,salvianolic acid b,Possibly Marketed Outside US,0,['NCATS']
489,489,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O,123,WMHSRBZIJNQHKT-FFKFEZPRSA-N,abacavir sulfate,approved,0,['ChEMBL']
3058,3058,CN(C)CC(c1ccc(cc1)O)C2(CCCCC2)O.c1ccc(cc1)C(=O)O,58,DGJCDBBBNQGOIR-UHFFFAOYSA-N,desvenlafaxine benzoate,US Approved Rx,0,['NCATS']
2954,2954,Cc1ccc(cc1)C(=O)Oc2ccc(cc2)C(CN(C)C)C3(CCCCC3)O,59,QKYBZJLEMOZFFU-UHFFFAOYSA-N,toludesvenlafaxine,US Approved Rx,0,['NCATS']
4951,4951,C[C@@]([H])([C@@]([H])(c1cccc(c1)O)O)N.Cl,37,PPRPRPMMKPXRKK-YDYUUSCQSA-N,metaraminol hydrochloride,US Previously Marketed,1,['NCATS']
2641,2641,C=C[C@@]1([H])CN2CC[C@@]1([H])C[C@@]2([H])[C@@]([H])(c3ccnc4ccccc34)O.Cl,63,IMUHWLVEEVGMBC-YYXOUSRLSA-N,cinchonidine hydrochloride,Possibly Marketed Outside US,0,['NCATS']
3397,3397,C/C(=C(/[H])\C(\[H])=C(/[H])\C(=C(\[H])/C(=O)O)\C)/C(/[H])=C(\[H])/c1c(C)cc(c(C)c1C)OC,54,IHUNBGSDBOWDMA-UHFFFAOYSA-N,isoacitretin,US Approved Rx,0,['NCATS']
3344,3344,c1cc(N(=O)=O)oc1/C(/[H])=N/N2CC(CN3CCOCC3)OC2=O.Cl,54,PPSVFZXMDMUIGB-UHFFFAOYSA-N,furaltadone hydrochloride,US Previously Marketed,1,['NCATS']
4722,4722,C([C@@]([H])(C(=O)[O-])N)C(=O)[O-].[Li+].[Li+],40,CKLJMWTZIZZHCS-REOHCLBHSA-L,dilithium aspartate,US Approved Rx,0,['NCATS']
5575,5575,C1N2CN3CN1CN(C2)C3.OS(=O)(=O)O,30,CCCDIBJJOMJPQI-UHFFFAOYSA-N,methenamine sulfate,US Approved Rx,0,['NCATS']
568,568,CC1Cc2ccccc2N1N=C(c3ccc(c(c3)S(=O)(=O)N)Cl)O.CC1Cc2ccccc2N1N=C(c3ccc(c(c3)S(=O)(=O)N)Cl)O.O,115,GPFKQEHXQLDCEK-UHFFFAOYSA-N,indapamide hemihydrate,US Approved Rx,0,['NCATS']
461,461,CCC([H])(C)n1c(=O)n(cn1)-c2ccc(cc2)N3CCN(CC3)c4ccc(cc4)OC[C@@]5([H])CO[C@](Cn6cncn6)(c7ccc(cc7Cl)Cl)O5.Cl.Cl.Cl,126,IKQCHGBROJMCCD-MEBRADKNSA-N,itraconazole trihydrochloride,US Approved Rx,0,['NCATS']
1965,1965,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1.Cl,72,DDVJEYDLTXRYAJ-UHFFFAOYSA-N,temafloxacin hydrochloride,withdrawn,1,"['ChEMBL', 'NCATS']"
2104,2104,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,70,FWMLYVACGDQRFU-MBHUSPCXSA-N,levallorphan tartrate,withdrawn,1,['ChEMBL']
2574,2574,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,63,XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,withdrawn,1,['WITHDRAWN']
3298,3298,CN(C)c1ccc(cc1)NC(=NS(=O)(=O)c2ccc(cc2)Cl)O,55,SUQZXLUIKZXADU-UHFFFAOYSA-N,glyparamide,Possibly Marketed Outside US,0,['NCATS']
57,57,C[C@]1([H])CC[C@@]2(CC[C@]3(C)C(=CC[C@]4([H])[C@@]5(C)C[C@]([H])([C@@]([H])([C@@](C)(CO)[C@]5([H])CC[C@]43C)O)O)[C@]2([H])[C@@]1([H])C)C(=O)O[C@@]6([H])[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(CO[C@@]7([H])[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(CO)O7)O[C@@]8([H])[C@@]([H])([C@@]([H])([C@]([H])([C@]([H])(C)O8)O)O)O)O)O)O6)O)O)O,239,WYQVAPGDARQUBT-FGWHUCSPSA-N,asiaticoside,Possibly Marketed Outside US,0,['NCATS']
6149,6149,CC(O)C(=O)[O-].[K+],19,PHZLMBHDXVLRIX-UHFFFAOYSA-M,potassium lactate,withdrawn,1,['ChEMBL']
4056,4056,CCN(CC)CCOC(=O)C1c2ccccc2-c3ccccc31,46,SHLRAXTXBZMDPP-UHFFFAOYSA-N,pavatrin,US Previously Marketed,1,['NCATS']
5264,5264,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,34,DERJYEZSLHIUKF-UHFFFAOYSA-N,procarbazine hydrochloride,approved,0,['ChEMBL']
2744,2744,CCC(C)C(c1ccccc1)C(=O)OC2CC[N+](C)(C)CC2.OS(=O)(=O)[O-],61,BWGIFBYVAZDWGB-UHFFFAOYSA-M,pentapiperium hydrogen sulfate,US Previously Marketed,1,['NCATS']
1897,1897,c1ccc2c(c1)nc(n2C3=CCN(CCCC(=O)c4ccc(cc4)F)CC3)O.CC(C(=O)O)O,74,CUYSTLHETVVORS-UHFFFAOYSA-N,droperidol lactate,US Approved Rx,0,['NCATS']
3746,3746,C1C[C@@]([H])(CC[C@@]1([H])CN)C(=O)Oc2ccc(cc2)CCC(=O)O,50,FHRSHSOEWXUORL-HDJSIYSDSA-N,cetraxate,Possibly Marketed Outside US,0,['NCATS']
710,710,C[C@@]1([H])CNCCc2ccc(cc12)Cl.Cl.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O,105,JDJKOSZGEYTQNN-UQDQVLRLSA-N,"lorcaserin hydrochloride, adsorbed on silicon dioxide (1:2 w/w)",US Previously Marketed,1,['NCATS']
107,107,C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.O.O.[Ca+2],206,DDHVILIIHBIMQU-YJGQQKNPSA-L,mupirocin calcium,approved,0,['ChEMBL']
843,843,C[N+]1(CCCC1)CC2=C(C(=O)[O-])N3C(=O)[C@]([H])([C@@]3([H])SC2)N=C(/C(=N\OC)/c4csc(=N)[nH]4)O.OS(=O)(=O)O,99,HVFLCNVBZFFHBT-CXAGYDPISA-O,cefepime sulfate,US Approved Rx,0,['NCATS']
1274,1274,C/C(=C(\CCO)/SS/C(=C(/C)\N(Cc1cnc(C)[nH]c1=N)C=O)/CCO)/N(Cc2cnc(C)[nH]c2=N)C=O,86,GFEGEDUIIYDMOX-UHFFFAOYSA-N,thiamine disulfide,Possibly Marketed Outside US,0,['NCATS']
2266,2266,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,68,ZAHQPTJLOCWVPG-UHFFFAOYSA-N,mitoxantrone hydrochloride,approved,0,['ChEMBL']
4907,4907,Cc1ccc(cc1)C(=O)C(C)CN2CCCCC2.Cl,38,FSKFPVLPFLJRQB-UHFFFAOYSA-N,tolperisone hydrochloride,Possibly Marketed Outside US,0,['NCATS']
1544,1544,CC1=C[C@]2([H])[C@]([H])(CC[C@@]3(C)[C@@]2([H])CC(=C)[C@@]3(C(=O)C)OC(=O)C)[C@@]4(C)CCC(=O)C=C14,80,UDKABVSQKJNZBH-DWNQPYOZSA-N,melengestrol acetate,Possibly Marketed Outside US,0,['NCATS']
3653,3653,CCCCCCCCCCCC[N+](C)(C)Cc1ccc(c(c1)Cl)Cl.[Cl-],51,RZTDURBNLDNTQU-UHFFFAOYSA-N,"lauryldimethyl-3,4-dichlorobenzylammonium chloride",Possibly Marketed Outside US,0,['NCATS']
3056,3056,CN1C(=C(c2ccccc2S1(=O)=O)O)C(=Nc3ccccn3)O.C(CO)N,58,FVTSYHPRVGNAQI-UHFFFAOYSA-N,piroxicam olamine,US Approved Rx,0,['NCATS']
3826,3826,C[N+]1(C)CC(=C(c2cccs2)c3cccs3)CC(C1)OC,49,PDYOTUCJOLELJU-UHFFFAOYSA-N,timepidium,Possibly Marketed Outside US,0,['NCATS']
3908,3908,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-],48,MYVIATVLJGTBFV-UHFFFAOYSA-M,thiamine,approved,0,"['ChEMBL', 'NCATS']"
1787,1787,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,75,FGXWKSZFVQUSTL-UHFFFAOYSA-N,domperidone,withdrawn,1,['WITHDRAWN']
1464,1464,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2.Cn1c2c(c(=O)n(C)c1=O)nc[nH]2.C(CN)N.O.O,82,FXNJPZOEDHBGEY-UHFFFAOYSA-N,aminophylline dihydrate,US Approved Rx,0,['NCATS']
1108,1108,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,90,FQZYTYWMLGAPFJ-OQKDUQJOSA-N,tamoxifen citrate,approved,0,['ChEMBL']
3312,3312,c1cc(cc(c1)NC(=Nc2cccc(c2)C3=NCCN3)O)C4=NCCN4,55,SCEVFJUWLLRELN-UHFFFAOYSA-N,imidocarb,Possibly Marketed Outside US,0,['NCATS']
5439,5439,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],31,WFKJEZKHPGDCRK-UHFFFAOYSA-M,triclofos sodium,withdrawn,1,['ChEMBL']
1705,1705,Cc1c(CCN2CCC(CC2)c3c4ccc(cc4on3)F)c(=O)n5CCCCc5n1.CCCCCC(=O)O,77,FUZZWVXGSFPDMH-UHFFFAOYSA-N,risperidone hexanoate,US Approved Rx,0,['NCATS']
88,88,CC1(C)[C@]2([H])CC[C@]3(C)[C@]([H])(C(=O)C=C4[C@]5([H])C[C@](C)(CC[C@]5(C)CC[C@]43C)C(=O)[O-])[C@@]2(C)CC[C@]1([H])O[C@]6([H])[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(C(=O)[O-])O6)O)O)O[C@@]7([H])[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(C(=O)[O-])O7)O)O)O.[Na+].[Na+].[Na+],217,CCXAYLQLOLXXKE-DWJAGBRCSA-K,trisodium glycyrrhizate,US Previously Marketed,1,['NCATS']
1302,1302,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,85,LTINZAODLRIQIX-FBXRGJNPSA-N,cefpodoxime proxetil,approved,0,['ChEMBL']
3843,3843,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,48,PWZUUYSISTUNDW-VAFBSOEGSA-N,quinestrol,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
5576,5576,CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,30,LCVHZNSIAYNAGX-UHFFFAOYSA-N,ethylhexyl isononanoate,Possibly Marketed Outside US,0,['NCATS']
6451,6451,CC(C)CCON=O,11,OWFXIOWLTKNBAP-UHFFFAOYSA-N,isopentyl nitrite,Possibly Marketed Outside US,0,['NCATS']
5500,5500,CC(CC1(C(=O)NC(=O)NC1=O)CC=C)O,30,VNLMRPAWAMPLNZ-UHFFFAOYSA-N,proxibarbal,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
2799,2799,CN1CC[C@@]23[C@@]4([H])CCC(=O)[C@]2([H])Oc5c(ccc(C[C@]41[H])c53)OC,61,LLPOLZWFYMWNKH-CMKMFDCUSA-N,hydrocodone,US Approved Rx,0,['NCATS']
2436,2436,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,65,RZEKVGVHFLEQIL-UHFFFAOYSA-N,celecoxib,withdrawn,1,['WITHDRAWN']
408,408,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,133,YXSLJKQTIDHPOT-UHFFFAOYSA-N,atracurium,approved,0,['ChEMBL']
1187,1187,CCC(=O)O[C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@]([H])(C[C@@]21C)O)C(=O)COC(=O)C,88,MFBMYAOAMQLLPK-FZNHGJLXSA-N,hydrocortisone aceponate,US Approved Rx,0,['NCATS']
2746,2746,CC(c1ccc2c(c1)nc(-c3ccc(cc3)Cl)o2)C(=O)[O-].[K+],61,HZEUKTMJUHKJKS-UHFFFAOYSA-M,benoxaprofen potassium,US Previously Marketed,1,['NCATS']
5451,5451,CCCCN(CCCC)C(=O)OCC[N+](C)(C)CC,31,SDEXVKFYBBHUKN-UHFFFAOYSA-N,dibutoline,US Previously Marketed,1,['NCATS']
2446,2446,[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],65,FNYZFZRGBBCWBI-UHFFFAOYSA-L,bithionolate sodium,withdrawn,1,['ChEMBL']
4430,4430,c1cn(CC(O)(P(=O)(O)O)P(=O)(O)O)cn1.O.O.O,43,DDLVWJKPGCPJKJ-UHFFFAOYSA-N,zoledronic acid trihydrate,US Approved Rx,0,['NCATS']
3105,3105,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,57,ANOMHKZSQFYSBR-UHFFFAOYSA-N,hydroxyzine hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
2876,2876,CC1(C)CCC(C)(C)c2cc(ccc21)NC(=O)c3ccc(cc3)C(=O)O,60,MUTNCGKQJGXKEM-UHFFFAOYSA-N,tamibarotene,Possibly Marketed Outside US,0,['NCATS']
2079,2079,c1cc(c(c2ccc(cc12)S(=O)(=O)O)/N=N/c3ccc(cc3)S(=O)(=O)O)O,71,KEYWXKLGZZGHMT-UHFFFAOYSA-N,food yellow 3 free acid,Possibly Marketed Outside US,0,['NCATS']
890,890,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,97,UQGKUQLKSCSZGY-UHFFFAOYSA-N,olmesartan medoxomil,approved,0,"['ChEMBL', 'NCATS']"
5843,5843,c1ccc(cc1)CN=C(CCCl)O,25,JPYQFYIEOUVJDU-UHFFFAOYSA-N,beclamide,US Previously Marketed,1,['NCATS']
1190,1190,CCCCCCOc1ccc(cc1)CCC(=O)O[C@@]2([H])CC[C@@]3([H])[C@]4([H])CCC5=CC(=O)CC[C@]5(C)[C@@]4([H])CC[C@@]32C,88,GEZMYESNOKRHQS-BSIQDFODSA-N,testosterone hexyloxyphenyl propionate,US Approved Rx,0,['NCATS']
6519,6519,Cl[O-],6,QWPPOHNGKGFGJK-UHFFFAOYSA-N,hypochlorite ion,Possibly Marketed Outside US,0,['NCATS']
5517,5517,CCCCC(CC)COS(=O)(=O)[O-].[Na+],30,DGSDBJMBHCQYGN-UHFFFAOYSA-M,sodium ethasulfate,US Previously Marketed,1,['NCATS']
3115,3115,Cn1c2c(c(=O)n(C)c1=O)n(CCOC(=O)c3cccnc3)cn2,57,ZWIAODBBEZGVPY-UHFFFAOYSA-N,etofylline nicotinate,Possibly Marketed Outside US,0,['NCATS']
